time1,time2,wh,dtype,dist,id,root,kindId,brand,brandId,siteBrandId,colors,subjectId,subjectParentId,name,entity,matchId,supplier,supplierId,supplierRating,supplierFlags,pics,rating,reviewRating,nmReviewRating,feedbacks,nmFeedbacks,panelPromoId,promoTextCard,promoTextCat,volume,viewFlags,sizes,totalQuantity,log,logs,meta,isNew,feedbackPoints
1,23,117501,4,103,263552180,246886485,2,Victoria Ondar,236626174,0,"[{'name': 'синий', 'id': 255}]",180,1,Джинсы широкие прямые трубы,,222253,Victoria Ondra,4223833,4.7,0,18,5,4.7,4.6,991,472,197172.0,РАСПРОДАЖА,РАСПРОДАЖА,54,1577041,"[{'name': '42', 'origName': '42', 'rank': 371220, 'optionId': 409219662, 'wh': 120762, 'time1': 3, 'time2': 26, 'dtype': 4, 'price': {'basic': 1090000, 'product': 428000, 'total': 428000, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': '5sXdqmCm65FG/hDIXyQf6F6hGYOHDdWXcJmL8Dvu7uRDr6bsl7YHt5LjhqFrriVMxq06WUNDH/1yb97oMA'}, {'name': '46', 'origName': '46', 'rank': 446681, 'optionId': 409219664, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1090000, 'product': 428000, 'total': 428000, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'mgpUPniw8aP0ljUClJ6x2UQlt2PKTLRcUA5S/K9yfltCyBhFHMbjCXjaVCZqSiOqwNvUXPH4T7MBBEiOnA'}, {'name': '48', 'origName': '48', 'rank': 475755, 'optionId': 409219665, 'wh': 117501, 'time1': 1, 'time2': 23, 'dtype': 4, 'price': {'basic': 1090000, 'product': 428000, 'total': 428000, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': '53CDVGZ+4VRQrIFzyl/L/HupsiqvIUj+gzwPSaZzJOkEpozNgtyXBkroBKyksuOdOm8zD3gIq7e5TRMgWQ'}, {'name': '50', 'origName': '50', 'rank': 504463, 'optionId': 409219666, 'wh': 117501, 'time1': 1, 'time2': 23, 'dtype': 4, 'price': {'basic': 1090000, 'product': 428000, 'total': 428000, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'VXTHe6vOn02kzOIGlGnTulx9y8O0PyC7sZcpO4p+CgFv2/hfw8R0Ih0a+6+aGSzcYaZ3NkJJlAWCyj9Uag'}, {'name': '52', 'origName': '52', 'rank': 532105, 'optionId': 409219667, 'wh': 117501, 'time1': 1, 'time2': 23, 'dtype': 4, 'price': {'basic': 1090000, 'product': 428000, 'total': 428000, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'ANWXAeIsyo168rAXjIidmEUQ7+WDx4THAzTwcFkDO2YqQYnTZva94wbeW0zjYfuIYpXN9mxr/GW6caViAA'}, {'name': '54', 'origName': '54', 'rank': 553976, 'optionId': 409219668, 'wh': 117501, 'time1': 1, 'time2': 23, 'dtype': 4, 'price': {'basic': 1090000, 'product': 428000, 'total': 428000, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'XiqEpTP9mF5H//oE+9iuc9IBr79Itorco9y3LMuCDpM1ZAijJhABg0x7yWxLGOoFQbHZPTYe5mB+e2tKSQ'}, {'name': '56', 'origName': '56', 'rank': 576654, 'optionId': 409219669, 'wh': 117501, 'time1': 1, 'time2': 23, 'dtype': 4, 'price': {'basic': 1090000, 'product': 428000, 'total': 428000, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': '3blzlYR4vCWw7yQIp/NSEIUKAJcoVRthEoNtMXIm8Vg3MfDmuBKt6U6JQXdt1LBhW97lwWicH075WBjgjA'}, {'name': '58', 'origName': '58', 'rank': 594410, 'optionId': 409219670, 'wh': 117501, 'time1': 1, 'time2': 23, 'dtype': 4, 'price': {'basic': 1090000, 'product': 428000, 'total': 428000, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'd6aEg7p71j1M78GJZPajkEnQqCmrst3LdvB7ur4qDm2864DbWUgj6QqluIxgVAuWKBDTEyh25DGl50zzXA'}, {'name': '60', 'origName': '60', 'rank': 605349, 'optionId': 409219671, 'wh': 117501, 'time1': 1, 'time2': 23, 'dtype': 4, 'price': {'basic': 1090000, 'product': 428000, 'total': 428000, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'Bc/24j90iBOgxUK6+lL+NEduXIfRrV2QghdLzSCk0690N3EtGbubUqxrPchbHhHy7I9rLwLHsmyuNH+lqA'}, {'name': '62', 'origName': '62', 'rank': 621010, 'optionId': 433813662, 'wh': 120762, 'time1': 3, 'time2': 26, 'dtype': 4, 'price': {'basic': 1090000, 'product': 428000, 'total': 428000, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'tkpfqzT+ZOaAbGYoik1qqaTK83k7An0iGxMkLFgz4lUGPDtVwF28N2w3jRFisntUCmIf+CDPGCtOruz3pQ'}]",1117,"{'cpm': 460, 'promotion': 1, 'promoPosition': 1, 'position': 7, 'advertId': 20284305, 'tp': 'c'}",MfatBxElpgd9Y76zA0m3Blb3DBli13y/alHouTuJ9BBdlNU16eoIOnNQbaZbuGsaCVE,"{'tokens': [], 'presetId': 203142506}",,
2,23,507,4,103,317359994,276014783,2,ZORA JEANS,48801,0,"[{'name': 'синий', 'id': 255}]",180,1,Широкие джинсы темно синие трубы с высокой посадкой,,0,MeRuBi,4116797,4.6,0,18,5,4.9,5.0,118,6,197172.0,РАСПРОДАЖА,РАСПРОДАЖА,51,1577042,"[{'name': '40', 'origName': '25', 'rank': 334410, 'optionId': 478440787, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 500000, 'product': 246400, 'total': 246400, 'logistics': 0, 'return': 0}, 'saleConditions': 146800640, 'payload': '5/6kz3V2WKi3AoyxnAhn5T2bSe/NNMCZ1Vo2b/RIaDv8vjKhg/lCE2Ps+7xXFxglxiMu/lqBgDf8d3i9zA'}, {'name': '42', 'origName': '26', 'rank': 371220, 'optionId': 478440788, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 500000, 'product': 246400, 'total': 246400, 'logistics': 0, 'return': 0}, 'saleConditions': 146800640, 'payload': '+rIcIdA5hnjxyYZmCJytv3HSR3QEB4R20Y3JAE5z31anqYwx/jBjHP5YvnIbqum6vpRR8DBOy3FWHaMn8Q'}, {'name': '44', 'origName': '27', 'rank': 409153, 'optionId': 478440789, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 500000, 'product': 246400, 'total': 246400, 'logistics': 0, 'return': 0}, 'saleConditions': 146800640, 'payload': 'GtzunGOTftCvkuJUleTEc9nGntGtwPHOmCPcjnGjCYhrMdE03KIC+lY0cNm5RtKSedDEspFEJbBsq1RkJw'}, {'name': '46', 'origName': '28', 'rank': 446681, 'optionId': 478440790, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 500000, 'product': 246400, 'total': 246400, 'logistics': 0, 'return': 0}, 'saleConditions': 146800640, 'payload': '6yLTMkx2qxu5SsQApcbLT2krGToaJ1ycBFQjaQNI4c5FLQEVbysUSAvcE2eaFe0QaqVyeGlFfKq5H7aS9A'}, {'name': '48', 'origName': '29', 'rank': 475755, 'optionId': 478440791, 'wh': 117986, 'time1': 3, 'time2': 42, 'dtype': 4, 'price': {'basic': 500000, 'product': 246400, 'total': 246400, 'logistics': 0, 'return': 0}, 'saleConditions': 146800640, 'payload': 'aBB1zOS7DEQEPBqUJmj0EB3LFmYECg3w40WuESX5u49ElI+kvnMVB7k/27M5aZBGvn1EtU+8KaowfXGd2w'}, {'name': '50', 'origName': '30', 'rank': 504463, 'optionId': 478440792, 'wh': 117986, 'time1': 3, 'time2': 42, 'dtype': 4, 'price': {'basic': 500000, 'product': 246400, 'total': 246400, 'logistics': 0, 'return': 0}, 'saleConditions': 146800640, 'payload': 'eljQoh3FNp3TfM2bRfnmNnAdejmHykDvr6HGj+US2Vzyq0OzNKUMsYyVk+qyNZXu1tgdryB1kPpqVhnmBg'}]",134,,MZNA88MWRiMJfFvmEKDgk62hZ5Vq4LrEgMmSXemj0HvKZKT71elJ7gGysql4bX6e9g,"{'tokens': [], 'presetId': 203142506}",True,
1,23,117501,4,103,295918354,290888677,2,Avrilla,43410,0,"[{'name': 'синий', 'id': 255}, {'name': 'фиолетовый', 'id': 15631086}]",180,1,Джинсы трубы прямые широкие на весну,,0,Максимелиан,38636,4.6,0,14,5,4.7,4.6,700,69,197172.0,РАСПРОДАЖА,РАСПРОДАЖА,54,524352,"[{'name': '50-52', 'origName': '34', 'rank': 516430, 'optionId': 450558856, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1380000, 'product': 276200, 'total': 276200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': '5lALUxRkrGnxB6Ssht3uA298Za+FL4hhkXKpH8b4HlfMiFe73u0VRNcbStWFMd56q5TybqmtQI31RJsc/w'}, {'name': '40', 'origName': '25', 'rank': 334410, 'optionId': 450558847, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1380000, 'product': 276200, 'total': 276200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'lMAg4ue5w6i40tBaiX0PWNebHb1f4dPV4AoF7I7urCqq/GcTse2g7ns9j5XNA3Ff5HpPgovcPfLPCo0ACg'}, {'name': '40-42', 'origName': '26', 'rank': 345250, 'optionId': 450558848, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1380000, 'product': 276200, 'total': 276200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'NXtoZ450Tyv9ReM0xYKNrUSS2QbHJ8A9/BMUXVULw9RRHDFY+QFR3WyLttz4M75e14LNY91R6dgt2k4+ug'}, {'name': '42', 'origName': '27', 'rank': 371220, 'optionId': 450558849, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1380000, 'product': 276200, 'total': 276200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'HWN5Y+hergXkbpkgENXNzXMZZEyHv0L3CJPgf+TDw4nlK+Uy67QhHgEdoH+lFHhwkIYRS6nJ6YF8nwc+ug'}, {'name': '44', 'origName': '28', 'rank': 409153, 'optionId': 450558850, 'wh': 117501, 'time1': 1, 'time2': 23, 'dtype': 4, 'price': {'basic': 1380000, 'product': 276200, 'total': 276200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'igAPoRZ9AU6983Zjx2g6lyqBPAP7HreJJJCBfebQLLLxk6eeJULyaUoZ/EBL8JkbAEwLDOVjcy6AmcbZVw'}, {'name': '44-46', 'origName': '29', 'rank': 419607, 'optionId': 450558851, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1380000, 'product': 276200, 'total': 276200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'fEzgtKIIJmt66OiOsAE34BXQwIimTqcmUoeL1th2m29cjqkWDlrV2qhVlo/tMHlxWAxYKa33olBwA0JpyQ'}, {'name': '46-48', 'origName': '30', 'rank': 456770, 'optionId': 450558852, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1380000, 'product': 276200, 'total': 276200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'jfIJHXK4F6FVsV6bZbP9xzI+CuMI6IfD7IH85kCiNl+f5+g97tIly7KbQmSKYixA1EQn5i1J37Oy6ftCyQ'}, {'name': '48', 'origName': '31', 'rank': 475755, 'optionId': 450558853, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1380000, 'product': 276200, 'total': 276200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'GastV/JIFjIW05zJhS/Qh3TmniXhqoQDLSX8xV7O5UIwcqYy2AT4brc2O3ZW7kHcC9KvW645tvUhNUc3Nw'}, {'name': '48-50', 'origName': '32', 'rank': 485966, 'optionId': 450558854, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1380000, 'product': 276200, 'total': 276200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'UH1IFKP3GijUSzLjw/yMQhUXKWpLle6V1SSPPI0zO4mSQsT+5y60fbAubEQyYOUYTavOcP4pZ0i2kXKlIQ'}, {'name': '50', 'origName': '33', 'rank': 504463, 'optionId': 450558855, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1380000, 'product': 276200, 'total': 276200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'J2jDLL01mbmkdhKAR4/MJC8Rej6/LbloRYzq9Q1h49KuoBPsRXZIPAROv1AAs3n0XEUYGYz1XNy5VPGkyg'}, {'name': '52-54', 'origName': '36', 'rank': 539778, 'optionId': 450558857, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1380000, 'product': 276200, 'total': 276200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': '6d1dB27nkEbIBHe9qMDKNqRX2ZdngFbs+CoeRVQ4r+MnJOLA8SsUp5ilfpCeBUeEHWnmus+liZSDcq3utw'}, {'name': '54-56', 'origName': '38', 'rank': 560476, 'optionId': 450558858, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1380000, 'product': 276200, 'total': 276200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'aDwQKJOY08Glhs2OS5AIUwsfDvM0LTnVtKvu5cBTXGWoXcoTP5jMOpNCsFvXHmhW5snbvTCZF87g53OlFQ'}]",859,"{'cpm': 210, 'promotion': 1, 'promoPosition': 3, 'position': 23, 'advertId': 22119998, 'tp': 'c'}",Mdm39GPea3/H6zX277MhKk2vI7gQ22hcG4r4nHEpNMTfXx5HPA9XvCrO7NkNww3qBg,"{'tokens': [], 'presetId': 203142506}",,
2,23,507,4,103,254241005,108117584,2,Primm,6474,0,"[{'name': 'синий', 'id': 255}]",180,1,Джинсы прямые с высокой посадкой,Джинсы,0,Azbukamoda,17314,4.7,0,12,5,4.7,4.7,1093,274,,,,67,1572944,"[{'name': '42-44', 'origName': '27', 'rank': 382495, 'optionId': 396624888, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 399000, 'product': 307200, 'total': 307200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'fW2PnZEXoDrynPUDDGdBjGeGGeCzc1PQj9bIaafN6ckkuQZeKikYhv6StqdvHbeqUI5fBthFqc4stq47mw'}, {'name': '44', 'origName': '28', 'rank': 409153, 'optionId': 396624889, 'wh': 206348, 'time1': 2, 'time2': 27, 'dtype': 4, 'price': {'basic': 399000, 'product': 307200, 'total': 307200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'xvoEwONLJeWS/IpnZmjYAlLc4wLxL0eMfI2CEUMVr0A64chwsRjGnlQZ7pywCXFFY9QjvAmZnozne/XO8A'}, {'name': '44-46', 'origName': '29', 'rank': 419607, 'optionId': 396624890, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 399000, 'product': 307200, 'total': 307200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'aoMY2ntkLS/GUYx7HXrG6uqeaAU9Ukq/EUG9HhFPY1hKo3zYpXdc2Vx6N71P72jiBr9F1e3nZC1gvpueUg'}, {'name': '46', 'origName': '30', 'rank': 446681, 'optionId': 396624891, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 399000, 'product': 307200, 'total': 307200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'YFmiXZkH2zkh9ueqY1p4VqMaBFk70r6Ygtr66Qd3Rq9z3PaPFdaF8eEvQH7UUyyDPf35AcaQGPuW/x235w'}, {'name': '46-48', 'origName': '31', 'rank': 456770, 'optionId': 396624892, 'wh': 120762, 'time1': 3, 'time2': 26, 'dtype': 4, 'price': {'basic': 399000, 'product': 307200, 'total': 307200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'W+Ct4GqRLLLztt9WKb3RMGSsxqejmYvvGZVvkzDPWmL2+Ayvt/srK6qJILUjswNRe1T5+YvImcW6a4kwiQ'}, {'name': '48', 'origName': '32', 'rank': 475755, 'optionId': 396624893, 'wh': 120762, 'time1': 3, 'time2': 26, 'dtype': 4, 'price': {'basic': 399000, 'product': 307200, 'total': 307200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'fcZ4E/CMRmIOvmXB8/3RO6uEWG9MJbAyoZxj77BOkSPbnAMkdfKxBi3xG7p8H95cDI7S8/UnllRu9uefEg'}, {'name': '50', 'origName': '34', 'rank': 504463, 'optionId': 396624894, 'wh': 120762, 'time1': 3, 'time2': 26, 'dtype': 4, 'price': {'basic': 399000, 'product': 307200, 'total': 307200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'gKMRLZjlYT1G0mBsImHDSGfhjmaE64K+PR3aUzEdKLShPuTK1yK8LrAZcJ6XUW0DhR8Gy7pmeglGlV84Ew'}]",301,,MQwgo7NUsiId4qlj0dgOZXNAThShhsm2aO3Fof2NkUbfiDr2feZ+lco/WN0z6TJcOIQ,"{'tokens': [], 'presetId': 203142506}",,
2,23,507,4,103,284228873,176459845,2,ElegantSoul,422111,0,"[{'name': 'синий', 'id': 255}]",180,1,Джинсы широкие с высокой посадкой,,0,ElegantSoul,298203,4.7,0,18,5,4.8,5.0,688,3,,,,46,524498,"[{'name': '42', 'origName': '42', 'rank': 371220, 'optionId': 436934699, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1000000, 'product': 400400, 'total': 400400, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'KCLDXBIzr6+++ITlVVOxLZwF9B7GZg1BKF5ce7sssVqk9j/TrTEH6eYOXfIRnv3kmXfu+g0kPoYjlgn8mg'}, {'name': '44', 'origName': '44', 'rank': 409153, 'optionId': 436934700, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1000000, 'product': 400400, 'total': 400400, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': '4/fRsdXfg+XaJ/WxEhaZYsi5mQLnQDRf5YqlB6oqqcgRJP2yyFttnM1rO1bvpxhDgr7jP0iShVJSGJAuuw'}, {'name': '46', 'origName': '46', 'rank': 446681, 'optionId': 436934702, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1000000, 'product': 400400, 'total': 400400, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'qik/cyKW6dgNq4HNG/IcWmeTmoV8HpBZoL+1UigE/z/Ud0q6zimD+V2ojS9oCztIybWB1WtWcvxCZofKAQ'}, {'name': '48', 'origName': '48', 'rank': 475755, 'optionId': 436934704, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1000000, 'product': 400400, 'total': 400400, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'ejMUz0x94owbm+ucGg+zbFTbrXT5aV9EDu4dRHkL5kYGNqgN7aLA/nrpxqLBBR9KVobG7A58xudKWsEyNQ'}, {'name': '50', 'origName': '50', 'rank': 504463, 'optionId': 436934706, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1000000, 'product': 400400, 'total': 400400, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'aAWM2i4Puce+S8bpEdXzHOmnWvI56SUeyWQlWM4RN4dO2mp3+P//IugDaTAn+QvWG6ck/nJw7/phaWeRRg'}, {'name': '52', 'origName': '52', 'rank': 532105, 'optionId': 436934708, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1000000, 'product': 400400, 'total': 400400, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'dk3R4NEIWimjMoFEl4l+Cd8h71OddBdtR/QhzJomn1hwYQwJTjDg1Td17Zs7sZb/cChosEIxUILbLAu0SA'}, {'name': '54', 'origName': '54', 'rank': 553976, 'optionId': 436934709, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1000000, 'product': 400400, 'total': 400400, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'LF96pXJiwHfK9ql9eQeC50WldzG0/vxF/oL1Xj6EgvrxnbQtJU5XtC6ogt4dpemaapmxvNnOrfkbq90NBA'}, {'name': '56', 'origName': '56', 'rank': 576654, 'optionId': 436934711, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 1000000, 'product': 400400, 'total': 400400, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': '+XdejaqRxCiTBUw5+Q/lSRAvu73ONvUHLae28aFTDSq+t/JvI/VliutBRnWuDutmA+8L9AT1svtXkcO9/Q'}]",227,"{'cpm': 650, 'promotion': 1, 'promoPosition': 5, 'position': 40, 'advertId': 23014128, 'tp': 'c'}",MXo4cRW9423YqIwTfvrdRE82khhuPtPDraTan84KUopBSD2KGLmoy810gf5xmuGepFEg,"{'tokens': [], 'presetId': 203142506}",True,
1,23,117501,4,103,265204049,243361108,2,Primm,6474,0,"[{'name': 'синий', 'id': 255}]",180,1,Джинсы прямые с высокой посадкой,,0,Azbukamoda,1270120,4.7,0,15,5,4.7,4.8,191,64,,,,46,1573072,"[{'name': '44-46', 'origName': '29', 'rank': 419607, 'optionId': 411593725, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 359000, 'product': 232200, 'total': 232200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'Ge5Li0G8QfsGqLE6ErSNaledx6sqshSlgpKsbVUt6GI6hvAFOvzxH+0esG7CvWfb/Szg+irn9gGbxinW4A'}, {'name': '42', 'origName': '26', 'rank': 371220, 'optionId': 411593728, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 359000, 'product': 232200, 'total': 232200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'sBdC5moyQTvx8EkazO++g0a5TQ31rvWQfJNJYLPYupsc+YGK5qAyZ5kROoLyjZq7UBlqEJpJOlL2LVbLtQ'}, {'name': '42-44', 'origName': '27', 'rank': 382495, 'optionId': 411593729, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 359000, 'product': 232200, 'total': 232200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'eZYb7mIb8mEINzClBvKTXMuZZViMknc9lVjCCZi10rutYIRCkFTWL3QsCAZTvhYYNPYZnfBiPP5YdgErqw'}, {'name': '44', 'origName': '28', 'rank': 409153, 'optionId': 411593730, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 359000, 'product': 232200, 'total': 232200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'OnYXK04w3AgYg68g70CojX6ZR/8CKDqNPpXvQB1a6Gn6P9fhycsbQeu06yfuTAGd9nsRkYcvM0gV6mAVZg'}, {'name': '46', 'origName': '30', 'rank': 446681, 'optionId': 411593731, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 359000, 'product': 232200, 'total': 232200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'r/Gev3XYKiJeTnFt7N4OIqK29/0JEWOrLDlaKOn1EpHtEb1Vd2xH5fqdsF3z4mqh+PAdAoJaIWPvpwWgkg'}, {'name': '46-48', 'origName': '31', 'rank': 456770, 'optionId': 411593732, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 359000, 'product': 232200, 'total': 232200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'aHiyPPBwzd3RTNE2cONBnWQRDFZgd3Mco4NPYCDI0y36J3f1CkCJJh8+OwrKbLb+MeC1hMNFf2Q7ZnfNVw'}, {'name': '48', 'origName': '32', 'rank': 475755, 'optionId': 411593733, 'wh': 117501, 'time1': 1, 'time2': 23, 'dtype': 4, 'price': {'basic': 359000, 'product': 232200, 'total': 232200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'c7r7QdCmg+fFHGcGR0FjvzVQf6+giQqRbIqtvODhLRDR8KFTYbxo5LskaQpg7J2YB3iaZKL+L8RlMh6Ryg'}, {'name': '50', 'origName': '34', 'rank': 504463, 'optionId': 411593734, 'wh': 507, 'time1': 2, 'time2': 23, 'dtype': 4, 'price': {'basic': 359000, 'product': 232200, 'total': 232200, 'logistics': 0, 'return': 0}, 'saleConditions': 134217728, 'payload': 'AoelAtXdmRlcRvGlNkS7rz527ob1pCyPxgihs6TpDJmTZkjuPw9Llgra3gPK8GPQH6xLK3TpDIzUbug1PQ'}]",140,,MZHgwzcNgUXYLvzRab/uZdnj2y6+kLSV2p6zXRTX6ut7tBw+e0DWjIDg4DPnQSoW44mZ,"{'tokens': [], 'presetId': 203142506}",,
